,priop,UDD_KODE,kvotient,kvote,land,Campus,MAT_Niveau,MATGrade,ENG_Niveau,ENGGrade,DAN_Niveau,DANGrade,gender,ADGGRU,zip,residenceBeforeEnrolment,ageAtEnrolment,enrolID,startaar,startsn,Uddannelse,startramme,Ramme_kode,startstudordna,Studieordningskode,startfak,slutramme,slutsn,slutfak,NU,Norm tid,Norm+1 aar,statussn,udmeldsn,fradatosn,slutdatosn,stype,startMonth,yearOfEnrolment,EndSemester,SPV,1_T_atnBy,1_T_atpIn,1_NT_atnBy,1_NT_atpIn,1_El_atnBy,1_El_atpIn,1_Pr_atnBy,1_Pr_atpIn,2_T_atnBy,2_T_atpIn,2_NT_atnBy,2_NT_atpIn,2_El_atnBy,2_El_atpIn,2_Pr_atnBy,2_Pr_atpIn,3_T_atnBy,3_T_atpIn,3_NT_atnBy,3_NT_atpIn,3_El_atnBy,3_El_atpIn,3_Pr_atnBy,3_Pr_atpIn,4_T_atnBy,4_T_atpIn,4_NT_atnBy,4_NT_atpIn,4_El_atnBy,4_El_atpIn,4_Pr_atnBy,4_Pr_atpIn,5_T_atnBy,5_T_atpIn,5_NT_atnBy,5_NT_atpIn,5_El_atnBy,5_El_atpIn,5_Pr_atnBy,5_Pr_atpIn,6_T_atnBy,6_T_atpIn,6_NT_atnBy,6_NT_atpIn,6_El_atnBy,6_El_atpIn,6_Pr_atnBy,6_Pr_atpIn,7_T_atnBy,7_T_atpIn,7_NT_atnBy,7_NT_atpIn,7_El_atnBy,7_El_atpIn,7_Pr_atnBy,7_Pr_atpIn,8_T_atnBy,8_T_atpIn,8_NT_atnBy,8_NT_atpIn,8_El_atnBy,8_El_atpIn,8_Pr_atnBy,8_Pr_atpIn,9_T_atnBy,9_T_atpIn,9_NT_atnBy,9_NT_atpIn,9_El_atnBy,9_El_atpIn,9_Pr_atnBy,9_Pr_atpIn,10_T_atnBy,10_T_atpIn,10_NT_atnBy,10_NT_atpIn,10_El_atnBy,10_El_atpIn,10_Pr_atnBy,10_Pr_atpIn,1_El_nom,1_NT_nom,1_Pr_nom,1_T_nom,2_El_nom,2_NT_nom,2_Pr_nom,2_T_nom,3_El_nom,3_NT_nom,3_Pr_nom,3_T_nom,4_El_nom,4_NT_nom,4_Pr_nom,4_T_nom,5_El_nom,5_NT_nom,5_Pr_nom,5_T_nom,6_El_nom,6_NT_nom,6_Pr_nom,6_T_nom,1_El_mGPA,1_NT_mGPA,1_Pr_mGPA,1_T_mGPA,2_El_mGPA,2_NT_mGPA,2_Pr_mGPA,2_T_mGPA,3_El_mGPA,3_NT_mGPA,3_Pr_mGPA,3_T_mGPA,4_El_mGPA,4_NT_mGPA,4_Pr_mGPA,4_T_mGPA,5_El_mGPA,5_NT_mGPA,5_Pr_mGPA,5_T_mGPA,6_El_mGPA,6_NT_mGPA,6_Pr_mGPA,6_T_mGPA,7_El_mGPA,7_NT_mGPA,7_Pr_mGPA,7_T_mGPA,8_El_mGPA,8_NT_mGPA,8_Pr_mGPA,8_T_mGPA,9_El_mGPA,9_NT_mGPA,9_Pr_mGPA,9_T_mGPA,10_El_mGPA,10_NT_mGPA,10_Pr_mGPA,10_T_mGPA
11,1.prio,25317,3.3,1,Danmark,Aalborg,B,2,B,2,NA,NA,MÌ_nd,STX,9000,Nordjyll.,23,472,2015,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,NJS80141,TEK-NAT,,,,7.KANDIDAT,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2015,20/06/2017,kandidat,9,2015,5,MSc2011,5,5,5,5,5,5,15,15,5,0,10,5,15,10,30,15,5,0,10,0,15,0,30,0,5,0,10,0,15,0,60,30,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,4,4,2,NA,4,5.5,2,NA,4,5.5,2,NA,4,6,2,NA,4,6,2,NA,4,6,2,NA,4,6,2,NA,4,6,2,NA,4,6,2,NA,4,6,2
12,1.prio,25317,6.2,1,Danmark,Aalborg,A,4.333333333,A,6,A,4.75,MÌ_nd,HTX,9510,Nordjyll.,21,463,2015,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,NJS80141,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2015,11/02/2017,kandidat,9,2015,5,MSc2011,0,5,5,5,0,5,15,15,0,5,5,5,5,10,30,15,0,5,5,5,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,0,0,5,0,5,0,30,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,4,4,-5,NA,-0.5,4,-5,NA,-2,4,-5,NA,-2,4,-5,NA,-2,4,-5,NA,-2,4,-5,NA,-2,4,-5,NA,-2,4,-5,NA,-2,4,-5,NA,-2,4,-5
13,1.prio,25315,8.6,1,Danmark,Kbh.,A,7.75,A,10,A,7.833333333,MÌ_nd,Matematisk student,2400,Ì÷st for StorebÌ_l,25,2742,2016,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2016,NA,bachelor,9,2016,NA,BSc2014,0,0,5,5,0,0,15,15,5,5,10,10,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,10,0,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12
14,1.prio,25315,8.6,1,Danmark,Kbh.,A,7.75,A,10,A,7.833333333,MÌ_nd,Matematisk student,2400,Ì÷st for StorebÌ_l,25,1109,2010,Medieteknologi,Medialogi,Bacheloruddannelse (NAT) Medialogi,NJM1604O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Medialogi,Medieteknologi,TEK-NAT,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2010,25/02/2011,bachelor,9,2010,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1.prio,25315,8.6,1,Danmark,Kbh.,A,7.75,A,10,A,7.833333333,MÌ_nd,Matematisk student,2400,Ì÷st for StorebÌ_l,25,1540,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Medialogi,Medieteknologi,TEK-NAT,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2012,09/01/2013,bachelor,9,2012,3,BSc2010,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1.prio,25315,9,1,Danmark,Kbh.,A,7.75,A,10,A,7.833333333,MÌ_nd,Matematisk student,2400,Ì÷st for StorebÌ_l,25,1109,2010,Medieteknologi,Medialogi,Bacheloruddannelse (NAT) Medialogi,NJM1604O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Medialogi,Medieteknologi,TEK-NAT,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2010,25/02/2011,bachelor,9,2010,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1.prio,25315,9,1,Danmark,Kbh.,A,7.75,A,10,A,7.833333333,MÌ_nd,Matematisk student,2400,Ì÷st for StorebÌ_l,25,2742,2016,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2016,NA,bachelor,9,2016,NA,BSc2014,0,0,5,5,0,0,15,15,5,5,10,10,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,10,0,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12,NA,1,10,12
18,1.prio,25315,9,1,Danmark,Kbh.,A,7.75,A,10,A,7.833333333,MÌ_nd,Matematisk student,2400,Ì÷st for StorebÌ_l,25,1540,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Medialogi,Medieteknologi,TEK-NAT,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2012,09/01/2013,bachelor,9,2012,3,BSc2010,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1.prio,25315,6.8,1,Danmark,Kbh.,B,2,B,2,NA,NA,Kvinder,Matematisk student,2750,Ì÷st for StorebÌ_l,26,1108,2010,Medieteknologi,Medialogi,Bacheloruddannelse (NAT) Medialogi,NJM1604O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Medialogi,Medieteknologi,TEK-NAT,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2010,09/12/2010,bachelor,9,2010,2,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,1.prio,25315,6.8,1,Danmark,Kbh.,B,2,B,2,NA,NA,Kvinder,Matematisk student,2750,Ì÷st for StorebÌ_l,26,1500,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2012,28/11/2012,bachelor,9,2012,2,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,1.prio,25317,4.3,1,Danmark,Aalborg,A,0.666666667,A,9.666666667,A,7.75,MÌ_nd,HTX,9000,Nordjyll.,23,1846,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Informatik,Datalogi,TEK-NAT,"3.Frafald, nyt SN",Norm Afb (nyt SN),Norm+ Afb (nyt SN),afbrudt,Afbrudt af den studerende,01/09/2012,26/11/2013,bachelor,9,2012,4,BSc2010,0,0,0,0,0,0,10,10,5,15,5,10,0,0,25,15,5,5,5,0,0,0,25,0,5,0,5,0,0,0,25,0,5,0,5,0,0,0,25,0,5,0,5,0,0,0,25,0,5,0,5,0,0,0,25,0,5,0,5,0,0,0,25,0,5,0,5,0,0,0,25,0,5,0,5,0,0,0,25,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,2,0,NA,-5,7,-1.333333333,NA,-5,7,-2.25,NA,-5,7,-2.25,NA,-5,7,-2.25,NA,-5,7,-2.25,NA,-5,7,-2.25,NA,-5,7,-2.25,NA,-5,7,-2.25,NA,-5,7,-2.25
22,1.prio,25317,2.6,1,Danmark,Aalborg,A,0,A,2,A,2,MÌ_nd,STX,9000,Nordjyll.,24,1899,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2013,31/01/2014,bachelor,9,2013,3,BSc2010,0,5,0,10,0,0,15,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,-5,4,-5,NA,-5,4,-5,NA,-5,4,-5,NA,-5,4,-5,NA,-5,4,-5,NA,-5,4,-5,NA,-5,4,-5,NA,-5,4,-5,NA,-5,4,-5,NA,-5,4,-5
23,1.prio,25317,9.6,1,Danmark,Aalborg,A,2,A,10.66666667,A,8,MÌ_nd,STX,9000,Nordjyll.,22,1754,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2012,25/06/2015,bachelor,9,2012,7,BSc2010,0,0,5,5,0,0,10,10,15,15,15,10,0,0,25,15,15,0,25,10,0,0,35,10,35,20,30,5,0,0,50,15,35,0,40,10,0,0,65,15,45,10,45,5,0,0,85,20,45,0,45,0,0,0,85,0,45,0,45,0,0,0,85,0,45,0,45,0,0,0,85,0,45,0,45,0,0,0,85,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,10,0,NA,10,11,6,NA,10,10.66666667,6,NA,10,9.75,5.5,NA,8,9.8,5.5,NA,8,10.16666667,5.875,NA,8,10.16666667,5.875,NA,8,10.16666667,5.875,NA,8,10.16666667,5.875,NA,8,10.16666667,5.875
24,1.prio,26520,7,1,Danmark,Esbjerg,A,8,B,5.333333333,A,6,Kvinder,STX,6715,Sydjyl.til ÌÉrhus,21,1560,2012,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2012,02/07/2013,bachelor,9,2012,4,BSc2010,5,5,5,10,0,0,10,10,15,10,15,10,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,15,0,15,0,0,0,10,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,2,4,NA,2,2,5,NA,2,2,5,NA,2,2,5,NA,2,2,5,NA,2,2,5,NA,2,2,5,NA,2,2,5,NA,2,2,5,NA,2,2,5
25,1.prio,25317,5.1,1,Danmark,Aalborg,A,4.25,B,4.333333333,A,2.666666667,MÌ_nd,STX,9000,Nordjyll.,21,470,2015,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,NJS80141,TEK-NAT,,,,7.KANDIDAT,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2015,15/06/2017,kandidat,9,2015,5,MSc2011,5,5,5,5,5,5,15,15,5,0,10,5,15,10,30,15,5,0,10,0,15,0,30,0,5,0,10,0,15,0,60,30,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,10,12,2,NA,8.5,9.5,2,NA,8.5,9.5,2,NA,8.5,9.666666667,2,NA,8.5,9.666666667,2,NA,8.5,9.666666667,2,NA,8.5,9.666666667,2,NA,8.5,9.666666667,2,NA,8.5,9.666666667,2,NA,8.5,9.666666667,2
26,1.prio,25317,2.7,1,Danmark,Aalborg,B,4.333333333,B,3,A,4,MÌ_nd,HTX,2620,Ì÷st for StorebÌ_l,26,1279,2011,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Medialogi,Medieteknologi,TEK-NAT,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2011,04/01/2012,bachelor,9,2011,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1.prio,25317,2.7,1,Danmark,Aalborg,B,4.333333333,B,3,A,4,MÌ_nd,HTX,2620,Ì÷st for StorebÌ_l,26,2302,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2014,18/05/2015,bachelor,9,2014,3,BSc2014,0,5,0,5,0,0,5,15,0,5,0,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5
28,2. <af>vrige,25315,2.7,2,Danmark,Kbh.,B,4.333333333,B,3,A,4,MÌ_nd,HTX,2620,Ì÷st for StorebÌ_l,26,1279,2011,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Medialogi,Medieteknologi,TEK-NAT,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2011,04/01/2012,bachelor,9,2011,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2. <af>vrige,25315,2.7,2,Danmark,Kbh.,B,4.333333333,B,3,A,4,MÌ_nd,HTX,2620,Ì÷st for StorebÌ_l,26,2302,2014,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1614O,3.-6. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2014,18/05/2015,bachelor,9,2014,3,BSc2014,0,5,0,5,0,0,5,15,0,5,0,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5
30,1.prio,25315,3,1,Danmark,Kbh.,A,-3,B,2.666666667,A,2,MÌ_nd,HTX,2625,Ì÷st for StorebÌ_l,22,1278,2011,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Informationsteknologi,Datalogi,TEK-NAT,"3.Frafald, nyt SN",Norm Afb (nyt SN),Norm+ Afb (nyt SN),afbrudt,Afbrudt af den studerende,01/09/2011,07/02/2012,bachelor,9,2011,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,1.prio,25317,3.6,1,Danmark,Aalborg,A,2,B,10,A,1,MÌ_nd,STX,9000,Nordjyll.,24,1280,2011,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Medialogi,Medieteknologi,TEK-NAT,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2011,11/01/2012,bachelor,9,2011,3,BSc2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
